time,month,latitude,longitude,sst
2016-01,Jan-16,2.175,-157.275,29.110771
2016-01,Jan-16,2.175,-157.225,29.040724
2016-01,Jan-16,2.175,-157.175,29.046614
2016-01,Jan-16,2.175,-157.125,28.95753
2016-01,Jan-16,2.175,-157.075,29.035097
2016-02,Feb-16,1.525,-157.725,28.990644
2016-02,Feb-16,1.525,-157.675,28.872858
2016-02,Feb-16,1.525,-157.625,28.909548
2016-02,Feb-16,1.525,-157.575,28.979103
2016-02,Feb-16,1.525,-157.525,28.933502
2016-02,Feb-16,1.525,-157.475,29.022358
2016-02,Feb-16,1.525,-157.425,29.082033
2016-02,Feb-16,1.525,-157.375,29.060493
2016-02,Feb-16,1.525,-157.325,29.111788
2016-02,Feb-16,1.525,-157.275,29.018751
2016-02,Feb-16,1.525,-157.225,29.192461
2016-02,Feb-16,1.525,-157.175,28.794422
2016-02,Feb-16,1.525,-157.125,28.90036
2016-02,Feb-16,1.525,-157.075,28.878788
2016-02,Feb-16,1.575,-157.725,29.018732
2016-02,Feb-16,1.575,-157.675,28.988335
2016-02,Feb-16,1.575,-157.625,28.813305
2016-02,Feb-16,1.575,-157.575,28.928335
2016-02,Feb-16,1.575,-157.525,28.984228
2016-02,Feb-16,1.575,-157.475,29.046164
2016-02,Feb-16,1.575,-157.425,29.08651
2016-02,Feb-16,1.575,-157.375,29.100939
2016-02,Feb-16,1.575,-157.325,29.052757
2016-02,Feb-16,1.575,-157.275,29.145002
2016-02,Feb-16,1.575,-157.225,29.151377
2016-02,Feb-16,1.575,-157.175,28.941668
2016-02,Feb-16,1.575,-157.125,28.939894
2016-02,Feb-16,1.575,-157.075,29.052555
2016-02,Feb-16,1.625,-157.725,29.212917
2016-02,Feb-16,1.625,-157.675,29.10136
2016-02,Feb-16,1.625,-157.625,28.89137
2016-02,Feb-16,1.625,-157.575,28.967934
2016-02,Feb-16,1.625,-157.525,28.994549
2016-02,Feb-16,1.625,-157.475,29.035538
2016-02,Feb-16,1.625,-157.425,29.088966
2016-02,Feb-16,1.625,-157.375,29.028502
2016-02,Feb-16,1.625,-157.325,29.024288
2016-02,Feb-16,1.625,-157.275,28.971788
2016-02,Feb-16,1.625,-157.225,28.895002
2016-02,Feb-16,1.625,-157.175,28.942047
2016-02,Feb-16,1.625,-157.125,28.948336
2016-02,Feb-16,1.625,-157.075,29.12282
2016-02,Feb-16,1.675,-157.725,29.119644
2016-02,Feb-16,1.675,-157.675,29.099377
2016-02,Feb-16,1.675,-157.625,28.91399
2016-02,Feb-16,1.675,-157.575,28.97786
2016-02,Feb-16,1.675,-157.525,29.077978
2016-02,Feb-16,1.675,-157.475,29.054556
2016-02,Feb-16,1.675,-157.425,29.089651
2016-02,Feb-16,1.675,-157.375,29.088394
2016-02,Feb-16,1.675,-157.325,28.933573
2016-02,Feb-16,1.675,-157.275,29.12777
2016-02,Feb-16,1.675,-157.225,28.983128
2016-02,Feb-16,1.675,-157.175,28.735308
2016-02,Feb-16,1.675,-157.125,29.078297
2016-02,Feb-16,1.675,-157.075,29.125494
2016-02,Feb-16,1.725,-157.725,29.037699
2016-02,Feb-16,1.725,-157.675,29.1277
2016-02,Feb-16,1.725,-157.625,29.064753
2016-02,Feb-16,1.725,-157.575,29.018215
2016-02,Feb-16,1.725,-157.525,29.019888
2016-02,Feb-16,1.725,-157.475,29.016966
2016-02,Feb-16,1.725,-157.425,29.029234
2016-02,Feb-16,1.725,-157.375,29.218256
2016-02,Feb-16,1.725,-157.325,28.927145
2016-02,Feb-16,1.725,-157.275,28.972502
2016-02,Feb-16,1.725,-157.125,29.006548
2016-02,Feb-16,1.725,-157.075,29.067373
2016-02,Feb-16,1.775,-157.725,28.988962
2016-02,Feb-16,1.775,-157.675,28.9504
2016-02,Feb-16,1.775,-157.625,29.117779
2016-02,Feb-16,1.775,-157.575,29.126114
2016-02,Feb-16,1.775,-157.525,29.064445
2016-02,Feb-16,1.775,-157.475,28.975716
2016-02,Feb-16,1.775,-157.175,28.911097
2016-02,Feb-16,1.775,-157.125,28.994871
2016-02,Feb-16,1.775,-157.075,28.964207
2016-02,Feb-16,1.825,-157.725,29.016024
2016-02,Feb-16,1.825,-157.675,28.920002
2016-02,Feb-16,1.825,-157.625,28.908
2016-02,Feb-16,1.825,-157.575,29.04153
2016-02,Feb-16,1.825,-157.525,29.020002
2016-02,Feb-16,1.825,-157.275,28.85823
2016-02,Feb-16,1.825,-157.225,29.007502
2016-02,Feb-16,1.825,-157.175,29.100723
2016-02,Feb-16,1.825,-157.125,28.987383
2016-02,Feb-16,1.825,-157.075,28.978249
2016-02,Feb-16,1.875,-157.725,28.963306
2016-02,Feb-16,1.875,-157.675,28.859287
2016-02,Feb-16,1.875,-157.625,28.884716
2016-02,Feb-16,1.875,-157.575,28.850395
2016-02,Feb-16,1.875,-157.325,28.948433
2016-02,Feb-16,1.875,-157.275,28.924358
2016-02,Feb-16,1.875,-157.225,29.011024
2016-02,Feb-16,1.875,-157.175,28.740652
2016-02,Feb-16,1.875,-157.125,28.926752
2016-02,Feb-16,1.875,-157.075,28.953411
2016-02,Feb-16,1.925,-157.725,29.014288
2016-02,Feb-16,1.925,-157.675,28.90469
2016-02,Feb-16,1.925,-157.625,28.894941
2016-02,Feb-16,1.925,-157.575,28.862553
2016-02,Feb-16,1.925,-157.525,28.772621
2016-02,Feb-16,1.925,-157.475,28.818127
2016-02,Feb-16,1.925,-157.425,28.378126
2016-02,Feb-16,1.925,-157.325,28.922503
2016-02,Feb-16,1.925,-157.275,28.98379
2016-02,Feb-16,1.925,-157.225,28.901636
2016-02,Feb-16,1.925,-157.175,28.884645
2016-02,Feb-16,1.925,-157.125,29.023867
2016-02,Feb-16,1.925,-157.075,29.007687
2016-02,Feb-16,1.975,-157.725,29.02672
2016-02,Feb-16,1.975,-157.675,28.945835
2016-02,Feb-16,1.975,-157.625,28.717688
2016-02,Feb-16,1.975,-157.575,28.819822
2016-02,Feb-16,1.975,-157.525,28.804377
2016-02,Feb-16,1.975,-157.475,28.390001
2016-02,Feb-16,1.975,-157.425,28.182144
2016-02,Feb-16,1.975,-157.275,29.055418
2016-02,Feb-16,1.975,-157.225,29.04782
2016-02,Feb-16,1.975,-157.175,28.972288
2016-02,Feb-16,1.975,-157.125,28.930931
2016-02,Feb-16,1.975,-157.075,28.973053
2016-02,Feb-16,2.025,-157.725,28.912144
2016-02,Feb-16,2.025,-157.675,28.917786
2016-02,Feb-16,2.025,-157.625,28.721245
2016-02,Feb-16,2.025,-157.575,28.748692
2016-02,Feb-16,2.025,-157.525,29.003216
2016-02,Feb-16,2.025,-157.475,28.390001
2016-02,Feb-16,2.025,-157.375,28.778751
2016-02,Feb-16,2.025,-157.325,29.003681
2016-02,Feb-16,2.025,-157.275,29.005358
2016-02,Feb-16,2.025,-157.225,28.997105
2016-02,Feb-16,2.025,-157.175,28.97481
2016-02,Feb-16,2.025,-157.125,28.920002
2016-02,Feb-16,2.025,-157.075,28.963766
2016-02,Feb-16,2.075,-157.725,28.952055
2016-02,Feb-16,2.075,-157.675,28.968851
2016-02,Feb-16,2.075,-157.625,28.848633
2016-02,Feb-16,2.075,-157.575,28.83393
2016-02,Feb-16,2.075,-157.525,28.943752
2016-02,Feb-16,2.075,-157.475,28.705557
2016-02,Feb-16,2.075,-157.425,29.00521
2016-02,Feb-16,2.075,-157.375,28.957144
2016-02,Feb-16,2.075,-157.325,29.02893
2016-02,Feb-16,2.075,-157.275,28.920174
2016-02,Feb-16,2.075,-157.225,29.131685
2016-02,Feb-16,2.075,-157.175,29.037502
2016-02,Feb-16,2.075,-157.125,29.022966
2016-02,Feb-16,2.075,-157.075,28.810116
2016-02,Feb-16,2.125,-157.725,29.018305
2016-02,Feb-16,2.125,-157.675,29.080582
2016-02,Feb-16,2.125,-157.625,28.837055
2016-02,Feb-16,2.125,-157.575,28.835047
2016-02,Feb-16,2.125,-157.525,28.965782
2016-02,Feb-16,2.125,-157.475,29.001644
2016-02,Feb-16,2.125,-157.425,28.953157
2016-02,Feb-16,2.125,-157.375,28.786877
2016-02,Feb-16,2.125,-157.325,29.019138
2016-02,Feb-16,2.125,-157.275,29.01161
2016-02,Feb-16,2.125,-157.225,29.134798
2016-02,Feb-16,2.125,-157.175,29.088543
2016-02,Feb-16,2.125,-157.125,29.004087
2016-02,Feb-16,2.125,-157.075,28.856365
2016-02,Feb-16,2.175,-157.725,28.973751
2016-02,Feb-16,2.175,-157.675,28.982527
2016-02,Feb-16,2.175,-157.625,28.977978
2016-02,Feb-16,2.175,-157.575,28.86905
2016-02,Feb-16,2.175,-157.525,28.928705
2016-02,Feb-16,2.175,-157.475,28.924765
2016-02,Feb-16,2.175,-157.425,28.830835
2016-02,Feb-16,2.175,-157.375,28.859549
2016-02,Feb-16,2.175,-157.325,29.142939
2016-02,Feb-16,2.175,-157.275,28.952263
2016-02,Feb-16,2.175,-157.225,28.893751
2016-02,Feb-16,2.175,-157.175,28.987278
2016-02,Feb-16,2.175,-157.125,28.785818
2016-02,Feb-16,2.175,-157.075,29.156252
2016-03,Mar-16,1.525,-157.725,28.645271
2016-03,Mar-16,1.525,-157.675,28.637186
2016-03,Mar-16,1.525,-157.625,28.598938
2016-03,Mar-16,1.525,-157.575,28.633678
2016-03,Mar-16,1.525,-157.525,28.64476
2016-03,Mar-16,1.525,-157.475,28.640211
2016-03,Mar-16,1.525,-157.425,28.763609
2016-03,Mar-16,1.525,-157.375,28.781273
2016-03,Mar-16,1.525,-157.325,28.702229
2016-03,Mar-16,1.525,-157.275,28.729074
2016-03,Mar-16,1.525,-157.225,28.730011
2016-03,Mar-16,1.525,-157.175,28.620789
2016-03,Mar-16,1.525,-157.125,28.678621
2016-03,Mar-16,1.525,-157.075,28.656855
2016-03,Mar-16,1.575,-157.725,28.60194
2016-03,Mar-16,1.575,-157.675,28.631996
2016-03,Mar-16,1.575,-157.625,28.567518
2016-03,Mar-16,1.575,-157.575,28.645306
2016-03,Mar-16,1.575,-157.525,28.68583
2016-03,Mar-16,1.575,-157.475,28.652836
2016-03,Mar-16,1.575,-157.425,28.776161
2016-03,Mar-16,1.575,-157.375,28.709213
2016-03,Mar-16,1.575,-157.325,28.647196
2016-03,Mar-16,1.575,-157.275,28.696825
2016-03,Mar-16,1.575,-157.225,28.6607
2016-03,Mar-16,1.575,-157.175,28.641811
2016-03,Mar-16,1.575,-157.125,28.66956
2016-03,Mar-16,1.575,-157.075,28.586779
2016-03,Mar-16,1.625,-157.725,28.599539
2016-03,Mar-16,1.625,-157.675,28.600052
2016-03,Mar-16,1.625,-157.625,28.605177
2016-03,Mar-16,1.625,-157.575,28.567547
2016-03,Mar-16,1.625,-157.525,28.618076
2016-03,Mar-16,1.625,-157.475,28.623661
2016-03,Mar-16,1.625,-157.425,28.576725
2016-03,Mar-16,1.625,-157.375,28.62794
2016-03,Mar-16,1.625,-157.325,28.583233
2016-03,Mar-16,1.625,-157.275,28.659193
2016-03,Mar-16,1.625,-157.225,28.661993
2016-03,Mar-16,1.625,-157.175,28.681383
2016-03,Mar-16,1.625,-157.125,28.70184
2016-03,Mar-16,1.625,-157.075,28.708704
2016-03,Mar-16,1.675,-157.725,28.58296
2016-03,Mar-16,1.675,-157.675,28.62262
2016-03,Mar-16,1.675,-157.625,28.606352
2016-03,Mar-16,1.675,-157.575,28.545149
2016-03,Mar-16,1.675,-157.525,28.599463
2016-03,Mar-16,1.675,-157.475,28.604668
2016-03,Mar-16,1.675,-157.425,28.579723
2016-03,Mar-16,1.675,-157.375,28.579195
2016-03,Mar-16,1.675,-157.325,28.522049
2016-03,Mar-16,1.675,-157.275,28.480833
2016-03,Mar-16,1.675,-157.225,28.579525
2016-03,Mar-16,1.675,-157.175,28.66547
2016-03,Mar-16,1.675,-157.125,28.713491
2016-03,Mar-16,1.675,-157.075,28.667505
2016-03,Mar-16,1.725,-157.725,28.629318
2016-03,Mar-16,1.725,-157.675,28.587477
2016-03,Mar-16,1.725,-157.625,28.58142
2016-03,Mar-16,1.725,-157.575,28.527828
2016-03,Mar-16,1.725,-157.525,28.554285
2016-03,Mar-16,1.725,-157.475,28.547174
2016-03,Mar-16,1.725,-157.425,28.612532
2016-03,Mar-16,1.725,-157.375,28.48716
2016-03,Mar-16,1.725,-157.325,28.362646
2016-03,Mar-16,1.725,-157.275,28.410845
2016-03,Mar-16,1.725,-157.125,28.726614
2016-03,Mar-16,1.725,-157.075,28.665552
2016-03,Mar-16,1.775,-157.725,28.639578
2016-03,Mar-16,1.775,-157.675,28.632729
2016-03,Mar-16,1.775,-157.625,28.617847
2016-03,Mar-16,1.775,-157.575,28.584715
2016-03,Mar-16,1.775,-157.525,28.490389
2016-03,Mar-16,1.775,-157.475,28.464706
2016-03,Mar-16,1.775,-157.175,28.691307
2016-03,Mar-16,1.775,-157.125,28.648062
2016-03,Mar-16,1.775,-157.075,28.67171
2016-03,Mar-16,1.825,-157.725,28.623684
2016-03,Mar-16,1.825,-157.675,28.618153
2016-03,Mar-16,1.825,-157.625,28.585735
2016-03,Mar-16,1.825,-157.575,28.477087
2016-03,Mar-16,1.825,-157.525,28.440872
2016-03,Mar-16,1.825,-157.475,28.113539
2016-03,Mar-16,1.825,-157.275,28.716816
2016-03,Mar-16,1.825,-157.225,28.73377
2016-03,Mar-16,1.825,-157.175,28.618073
2016-03,Mar-16,1.825,-157.125,28.59264
2016-03,Mar-16,1.825,-157.075,28.70532
2016-03,Mar-16,1.875,-157.725,28.622908
2016-03,Mar-16,1.875,-157.675,28.615284
2016-03,Mar-16,1.875,-157.625,28.53673
2016-03,Mar-16,1.875,-157.575,28.414497
2016-03,Mar-16,1.875,-157.325,28.979347
2016-03,Mar-16,1.875,-157.275,28.73857
2016-03,Mar-16,1.875,-157.225,28.634377
2016-03,Mar-16,1.875,-157.175,28.613955
2016-03,Mar-16,1.875,-157.125,28.588793
2016-03,Mar-16,1.875,-157.075,28.623447
2016-03,Mar-16,1.925,-157.725,28.565191
2016-03,Mar-16,1.925,-157.675,28.538
2016-03,Mar-16,1.925,-157.625,28.526567
2016-03,Mar-16,1.925,-157.575,28.468845
2016-03,Mar-16,1.925,-157.525,28.458387
2016-03,Mar-16,1.925,-157.475,28.692366
2016-03,Mar-16,1.925,-157.425,28.550417
2016-03,Mar-16,1.925,-157.325,28.91075
2016-03,Mar-16,1.925,-157.275,28.83364
2016-03,Mar-16,1.925,-157.225,28.646505
2016-03,Mar-16,1.925,-157.175,28.596752
2016-03,Mar-16,1.925,-157.125,28.658712
2016-03,Mar-16,1.925,-157.075,28.652386
2016-03,Mar-16,1.975,-157.725,28.611036
2016-03,Mar-16,1.975,-157.675,28.535908
2016-03,Mar-16,1.975,-157.625,28.54355
2016-03,Mar-16,1.975,-157.575,28.512716
2016-03,Mar-16,1.975,-157.525,28.436628
2016-03,Mar-16,1.975,-157.475,28.41647
2016-03,Mar-16,1.975,-157.425,28.488943
2016-03,Mar-16,1.975,-157.275,28.71116
2016-03,Mar-16,1.975,-157.225,28.604422
2016-03,Mar-16,1.975,-157.175,28.549894
2016-03,Mar-16,1.975,-157.125,28.601767
2016-03,Mar-16,1.975,-157.075,28.60788
2016-03,Mar-16,2.025,-157.725,28.587038
2016-03,Mar-16,2.025,-157.675,28.576946
2016-03,Mar-16,2.025,-157.625,28.584122
2016-03,Mar-16,2.025,-157.575,28.5132
2016-03,Mar-16,2.025,-157.525,28.499243
2016-03,Mar-16,2.025,-157.475,28.181921
2016-03,Mar-16,2.025,-157.375,28.77184
2016-03,Mar-16,2.025,-157.325,28.776731
2016-03,Mar-16,2.025,-157.275,28.75615
2016-03,Mar-16,2.025,-157.225,28.653334
2016-03,Mar-16,2.025,-157.175,28.618073
2016-03,Mar-16,2.025,-157.125,28.590233
2016-03,Mar-16,2.025,-157.075,28.587746
2016-03,Mar-16,2.075,-157.725,28.60418
2016-03,Mar-16,2.075,-157.675,28.652607
2016-03,Mar-16,2.075,-157.625,28.664997
2016-03,Mar-16,2.075,-157.575,28.704054
2016-03,Mar-16,2.075,-157.525,28.734352
2016-03,Mar-16,2.075,-157.475,28.727257
2016-03,Mar-16,2.075,-157.425,28.75266
2016-03,Mar-16,2.075,-157.375,28.73218
2016-03,Mar-16,2.075,-157.325,28.7097
2016-03,Mar-16,2.075,-157.275,28.702406
2016-03,Mar-16,2.075,-157.225,28.665195
2016-03,Mar-16,2.075,-157.175,28.678974
2016-03,Mar-16,2.075,-157.125,28.58477
2016-03,Mar-16,2.075,-157.075,28.555502
2016-03,Mar-16,2.125,-157.725,28.726545
2016-03,Mar-16,2.125,-157.675,28.74944
2016-03,Mar-16,2.125,-157.625,28.676445
2016-03,Mar-16,2.125,-157.575,28.81655
2016-03,Mar-16,2.125,-157.525,28.75376
2016-03,Mar-16,2.125,-157.475,28.741465
2016-03,Mar-16,2.125,-157.425,28.717335
2016-03,Mar-16,2.125,-157.375,28.751328
2016-03,Mar-16,2.125,-157.325,28.664288
2016-03,Mar-16,2.125,-157.275,28.630104
2016-03,Mar-16,2.125,-157.225,28.643959
2016-03,Mar-16,2.125,-157.175,28.661322
2016-03,Mar-16,2.125,-157.125,28.5182
2016-03,Mar-16,2.125,-157.075,28.57315
2016-03,Mar-16,2.175,-157.725,28.778845
2016-03,Mar-16,2.175,-157.675,28.751328
2016-03,Mar-16,2.175,-157.625,28.733353
2016-03,Mar-16,2.175,-157.575,28.768396
2016-03,Mar-16,2.175,-157.525,28.771448
2016-03,Mar-16,2.175,-157.475,28.679823
2016-03,Mar-16,2.175,-157.425,28.725122
2016-03,Mar-16,2.175,-157.375,28.701433
2016-03,Mar-16,2.175,-157.325,28.746769
2016-03,Mar-16,2.175,-157.275,28.715141
2016-03,Mar-16,2.175,-157.225,28.700506
2016-03,Mar-16,2.175,-157.175,28.65437
2016-03,Mar-16,2.175,-157.125,28.570518
2016-03,Mar-16,2.175,-157.075,28.626118
